iter	Logloss
569	0.6007986249
570	0.6007627576
571	0.6007274743
572	0.600690584
573	0.6006493938
574	0.600617092
575	0.6005829113
576	0.6005484609
577	0.6005185408
578	0.6004831469
579	0.6004534779
580	0.6004149777
581	0.6003740427
582	0.6003489467
583	0.6003171947
584	0.600278085
585	0.6002412891
586	0.6002048381
587	0.6001731807
588	0.6001365837
589	0.6000983781
590	0.6000690543
591	0.6000434433
592	0.6000107664
593	0.5999697943
594	0.5999380099
595	0.5999021629
596	0.5998652603
597	0.5998431156
598	0.5998097533
599	0.5997755232
600	0.5997386496
601	0.5997060679
602	0.5996690747
603	0.59963753
604	0.5996210614
605	0.599585075
606	0.599556496
607	0.5995217066
608	0.5994889234
609	0.5994502228
610	0.5994210175
611	0.5993937736
612	0.5993540679
613	0.5993289594
614	0.5993018479
615	0.5992716395
616	0.5992429259
617	0.5992223575
618	0.5991946994
619	0.599162676
620	0.5991419766
621	0.5991092121
622	0.599081055
623	0.5990503567
624	0.5990210792
625	0.598986754
626	0.598953832
627	0.5989299262
628	0.5989060714
629	0.5988723774
630	0.598842162
631	0.5988191937
632	0.5987880369
633	0.5987526205
634	0.5987295926
635	0.5987039666
636	0.598671195
637	0.5986476147
638	0.5986158242
639	0.5985875591
640	0.5985557833
641	0.5985233319
642	0.5984907308
643	0.5984660887
644	0.5984298043
645	0.5984010419
646	0.5983695697
647	0.5983532256
648	0.5983232897
649	0.5982967113
650	0.5982799523
651	0.5982524072
652	0.598222945
653	0.5982049791
654	0.5981791993
655	0.5981494816
656	0.5981328936
657	0.5981041333
658	0.5980845212
659	0.5980578014
660	0.5980311661
661	0.5980054379
662	0.5979777023
663	0.5979506627
664	0.5979252584
665	0.5979112037
666	0.5978824339
667	0.5978586835
668	0.5978272626
669	0.5977942622
670	0.5977672377
671	0.5977426472
672	0.5977065249
673	0.5976852916
674	0.5976620206
675	0.5976327063
676	0.597601688
677	0.5975731869
678	0.5975376949
679	0.5975211432
680	0.5974944042
681	0.5974690233
682	0.5974433341
683	0.5974159414
684	0.5973877981
685	0.5973558708
686	0.5973283643
687	0.5973010996
688	0.5972729547
689	0.597257832
690	0.5972365729
691	0.5972099565
692	0.5971846829
693	0.5971715408
694	0.5971477293
695	0.597119116
696	0.5970889173
697	0.5970642143
698	0.5970444052
699	0.597022746
700	0.59700188
701	0.5969745041
702	0.5969447966
703	0.5969197608
704	0.5968977325
705	0.5968728098
706	0.5968473975
707	0.5968222838
708	0.5968093916
709	0.5967831148
710	0.5967595476
711	0.5967338617
712	0.5967040602
713	0.5966944386
714	0.5966705207
715	0.5966449796
716	0.5966174686
717	0.5965927884
718	0.5965736489
719	0.5965498084
720	0.5965227703
721	0.596498251
722	0.5964745018
723	0.5964697676
724	0.5964479876
725	0.5964198609
726	0.5964016553
727	0.596382223
728	0.5963571945
729	0.5963300516
730	0.5963024366
731	0.5962789454
732	0.5962567058
733	0.5962372128
734	0.596210873
735	0.5961904112
736	0.5961639572
737	0.59613718
738	0.5961260611
739	0.5961066088
740	0.5960938458
741	0.596066035
742	0.5960369804
743	0.5960119116
744	0.5960038619
745	0.595983359
746	0.5959588158
747	0.5959413456
748	0.5959207212
749	0.5958955225
750	0.5958724729
751	0.5958517044
752	0.5958316079
753	0.5958083471
754	0.5957867119
755	0.5957631426
756	0.5957430926
757	0.5957180072
758	0.5957000406
759	0.5956804552
760	0.5956565168
761	0.5956303217
762	0.5956203839
763	0.5955955546
764	0.5955693452
765	0.5955528624
766	0.5955301621
767	0.5955068983
768	0.5954850986
769	0.5954669409
770	0.5954422149
771	0.5954262682
772	0.595403515
773	0.5953811881
774	0.5953571648
775	0.595336621
776	0.5953149474
777	0.5952927619
778	0.5952728424
779	0.5952548369
780	0.5952318049
781	0.5952105703
782	0.5951843321
783	0.5951705237
784	0.5951563366
785	0.5951372514
786	0.5951143612
787	0.5950955937
788	0.5950794368
789	0.5950571533
790	0.5950443323
791	0.5950374369
792	0.5950142165
793	0.5949875532
794	0.5949731788
795	0.5949497479
796	0.5949295566
797	0.5949146746
798	0.5948988621
799	0.5948733062
800	0.5948513694
801	0.594832575
802	0.594822326
803	0.5947992756
804	0.5947841034
805	0.5947632277
806	0.5947415447
807	0.5947178026
808	0.5946975103
809	0.5946802699
810	0.5946645555
811	0.594641625
812	0.5946242586
813	0.5946037534
814	0.5945913202
815	0.5945713657
816	0.5945499231
817	0.5945302263
818	0.5945103716
819	0.5944891641
820	0.594471914
821	0.5944528834
822	0.5944343347
823	0.5944160661
824	0.5943944281
825	0.5943744296
826	0.5943497262
827	0.5943320767
828	0.5943128239
829	0.5942929542
830	0.5942752615
831	0.5942565223
832	0.5942421541
833	0.5942160194
834	0.5941952359
835	0.5941785068
836	0.5941738234
837	0.5941577527
838	0.5941398204
839	0.5941186129
840	0.594097066
841	0.5940768153
842	0.5940537419
843	0.5940311884
844	0.5940133273
845	0.593999938
846	0.5939825077
847	0.59397567
848	0.5939588416
849	0.5939440739
850	0.5939295187
851	0.5939133237
852	0.5938952708
853	0.5938741457
854	0.5938589444
855	0.5938361866
856	0.5938146329
857	0.5938022525
858	0.5937833254
859	0.593765479
860	0.5937546471
861	0.5937396014
862	0.5937173921
863	0.59369819
864	0.593678246
865	0.5936651277
866	0.5936450632
867	0.5936277086
868	0.5936134799
869	0.5936038124
870	0.5935860563
871	0.5935687668
872	0.5935521102
873	0.5935456686
874	0.5935276925
875	0.5935116486
876	0.593498876
877	0.5934763418
878	0.593461995
879	0.5934440057
880	0.5934264459
881	0.5934189193
882	0.5934042331
883	0.5933890913
884	0.5933735999
885	0.5933554752
886	0.5933366149
887	0.5933221274
888	0.5933109042
889	0.593293591
890	0.5932784052
891	0.5932615197
892	0.5932416863
893	0.5932262734
894	0.5932071691
895	0.5931885008
896	0.5931767701
897	0.5931594021
898	0.593145037
899	0.5931260532
900	0.5931087967
901	0.5930898142
902	0.5930742318
903	0.593056408
904	0.593047819
905	0.5930314087
906	0.5930135101
907	0.5929944008
908	0.5929756623
909	0.5929667404
910	0.592958301
911	0.5929395713
912	0.5929227767
913	0.592905825
914	0.5928903126
915	0.5928748094
916	0.5928623648
917	0.5928397964
918	0.5928288827
919	0.5928146392
920	0.5928007515
921	0.5927888667
922	0.5927765754
923	0.5927558132
924	0.592740052
925	0.5927290539
926	0.5927113676
927	0.5926978693
928	0.592680141
929	0.5926658606
930	0.5926483982
931	0.5926283398
932	0.5926124922
933	0.592594752
934	0.5925833635
935	0.5925818666
936	0.5925639338
937	0.5925464772
938	0.5925245597
939	0.5925077769
940	0.592489207
941	0.5924747701
942	0.5924625801
943	0.5924438792
944	0.592433566
945	0.5924145725
946	0.5923959996
947	0.5923791094
948	0.592362678
949	0.5923474992
950	0.5923415373
951	0.5923256689
952	0.5923104117
953	0.5922985409
954	0.5922820624
955	0.5922673466
956	0.592259478
957	0.5922416815
958	0.592227034
959	0.5922128842
960	0.5921991772
961	0.5921816376
962	0.5921690737
963	0.592153852
964	0.5921369521
965	0.5921209313
966	0.5921016204
967	0.5920896816
968	0.5920725462
969	0.5920617354
970	0.5920484513
971	0.5920331368
972	0.5920168778
973	0.5920035615
974	0.5919889779
975	0.5919759884
976	0.5919623358
977	0.5919497903
978	0.5919424122
979	0.5919406042
980	0.5919275296
981	0.5919167878
982	0.5919001461
983	0.5918866813
984	0.5918844863
985	0.5918704231
986	0.5918550812
987	0.5918412193
988	0.59183162
989	0.5918179797
990	0.5918056696
991	0.5917911451
992	0.5917776058
993	0.5917664627
994	0.5917501579
995	0.5917370675
996	0.591720267
997	0.591703618
998	0.5916912897
999	0.5916780552
1000	0.5916601287
1001	0.5916449571
1002	0.5916311514
1003	0.5916183082
1004	0.5916033772
1005	0.591585631
1006	0.5915781452
1007	0.5915617953
1008	0.5915457008
1009	0.5915284447
1010	0.5915107735
1011	0.5914940859
1012	0.5914781615
1013	0.5914634271
1014	0.591449249
1015	0.5914409888
1016	0.5914260167
1017	0.5914184482
1018	0.5914114362
1019	0.591403007
1020	0.5913909749
1021	0.5913758043
1022	0.5913570976
1023	0.5913431797
1024	0.5913319526
1025	0.5913173986
1026	0.5913044597
1027	0.5912907028
1028	0.5912736417
1029	0.591263806
1030	0.5912490486
1031	0.5912345047
1032	0.591222219
1033	0.5912126353
1034	0.5911994367
1035	0.5911858285
1036	0.5911716031
1037	0.5911586737
1038	0.5911447972
1039	0.5911336956
1040	0.5911290963
1041	0.5911104809
1042	0.5911041387
1043	0.5910876145
1044	0.5910820619
1045	0.5910706186
1046	0.5910573896
1047	0.5910430442
1048	0.5910271395
1049	0.5910148192
1050	0.5910014992
1051	0.5909921835
1052	0.5909822966
1053	0.5909708516
1054	0.590958781
1055	0.59094443
1056	0.5909343385
1057	0.5909229772
1058	0.5909108999
1059	0.590898492
1060	0.5908812307
1061	0.5908699499
1062	0.5908577701
1063	0.5908501855
1064	0.5908408239
1065	0.5908328697
1066	0.5908210594
1067	0.5908133736
1068	0.5908039355
1069	0.5907932393
1070	0.5907775581
1071	0.5907714409
1072	0.590759457
1073	0.5907452425
1074	0.5907367089
1075	0.5907270949
1076	0.5907261199
1077	0.5907154286
1078	0.5907046085
1079	0.5906942042
1080	0.5906805242
1081	0.590670048
1082	0.5906672895
1083	0.5906545006
1084	0.5906433969
1085	0.5906323548
1086	0.5906167018
1087	0.5906055569
1088	0.5905871085
1089	0.5905717207
1090	0.5905571477
1091	0.5905414796
1092	0.5905284464
1093	0.5905138415
1094	0.5905008122
1095	0.5904885416
1096	0.5904759037
1097	0.5904624732
1098	0.590454048
1099	0.5904417746
1100	0.5904306076
1101	0.5904179199
1102	0.5904066532
1103	0.5903927332
1104	0.5903779722
1105	0.5903684607
1106	0.5903560261
1107	0.5903504481
1108	0.5903333551
1109	0.5903250859
1110	0.5903155943
1111	0.5903042951
1112	0.5903000434
1113	0.5902909188
1114	0.5902778306
1115	0.5902636525
1116	0.5902533367
1117	0.5902417936
1118	0.5902236962
1119	0.5902125202
1120	0.5902037976
1121	0.5901942636
1122	0.5901843703
1123	0.5901732638
1124	0.5901614184
1125	0.5901530586
1126	0.5901406512
1127	0.5901283768
1128	0.590115399
1129	0.590103632
1130	0.5900956223
1131	0.5900809885
1132	0.5900686927
1133	0.5900547917
1134	0.5900454531
1135	0.5900438044
1136	0.590029306
1137	0.590020237
1138	0.5900067455
1139	0.5899958652
1140	0.5899932756
1141	0.5899844844
1142	0.5899769289
1143	0.5899709593
1144	0.5899622309
1145	0.5899503796
1146	0.5899385717
1147	0.5899292744
1148	0.5899166736
1149	0.5899070466
1150	0.5898931267
1151	0.5898805096
1152	0.589870142
1153	0.5898659536
1154	0.589850567
1155	0.5898365028
1156	0.589835146
1157	0.5898271411
1158	0.5898191816
1159	0.5898101282
1160	0.5897975223
1161	0.589786702
1162	0.5897794969
1163	0.5897641404
1164	0.5897606671
1165	0.5897514491
1166	0.5897449493
1167	0.5897325217
1168	0.5897297535
1169	0.5897217945
1170	0.5897171874
1171	0.5897082867
1172	0.589703593
1173	0.5896938103
1174	0.5896813081
1175	0.5896686278
1176	0.5896553836
1177	0.5896420348
1178	0.5896311052
1179	0.5896176947
1180	0.5896088587
1181	0.5895976226
1182	0.5895908595
1183	0.589579826
1184	0.5895716545
1185	0.589565523
1186	0.5895503746
1187	0.5895396941
1188	0.5895283326
1189	0.589520042
1190	0.5895122407
1191	0.5895096425
1192	0.5895001222
1193	0.5894884797
1194	0.5894726372
1195	0.5894642415
1196	0.589452765
1197	0.589439619
1198	0.5894307686
1199	0.5894217578
1200	0.5894098988
1201	0.5894071358
1202	0.5893926343
1203	0.5893803029
1204	0.5893702756
1205	0.5893597737
1206	0.5893478143
1207	0.5893376588
1208	0.5893252393
1209	0.5893114431
1210	0.5893030735
1211	0.5892932436
1212	0.5892838517
1213	0.5892755965
1214	0.5892634419
1215	0.5892571266
1216	0.5892439494
1217	0.5892376737
1218	0.5892303491
1219	0.5892184345
1220	0.5892072625
1221	0.5892004595
1222	0.5891875077
1223	0.589171166
1224	0.5891660724
1225	0.58916278
1226	0.5891544306
1227	0.5891414538
1228	0.5891279816
1229	0.5891167567
1230	0.589110812
1231	0.5891021699
1232	0.5891002916
1233	0.5890970989
1234	0.5890882336
1235	0.5890777288
1236	0.5890673126
1237	0.5890543746
1238	0.5890407006
1239	0.5890293148
1240	0.5890181263
1241	0.5890079493
1242	0.58899884
1243	0.5889900828
1244	0.5889824418
1245	0.5889725648
1246	0.5889609765
1247	0.5889504387
1248	0.5889395813
1249	0.5889282309
1250	0.5889213864
1251	0.588910498
1252	0.5888980089
1253	0.5888898018
1254	0.5888806518
1255	0.5888691021
1256	0.5888543977
1257	0.588844025
1258	0.5888330906
1259	0.5888233161
1260	0.5888070633
1261	0.5887987996
1262	0.5887902021
1263	0.5887835399
1264	0.5887767659
1265	0.588771558
1266	0.5887619362
1267	0.5887502304
1268	0.5887456658
1269	0.5887380911
1270	0.5887276005
1271	0.5887158682
1272	0.5887125962
1273	0.5887108392
1274	0.5887006079
1275	0.5886925424
1276	0.5886823873
1277	0.5886757207
1278	0.5886729134
1279	0.5886645428
1280	0.5886520562
1281	0.5886440246
1282	0.5886388275
1283	0.5886291056
1284	0.5886220901
1285	0.5886169052
1286	0.5886102846
1287	0.5885996453
1288	0.5885877035
1289	0.5885798126
1290	0.5885691194
1291	0.5885596258
1292	0.5885476564
1293	0.5885457409
1294	0.5885387749
1295	0.588528568
1296	0.588517467
1297	0.5885074431
1298	0.5884979593
1299	0.5884965611
1300	0.5884891254
1301	0.5884817289
1302	0.5884724047
1303	0.5884687216
1304	0.5884572747
1305	0.5884473441
1306	0.5884378426
1307	0.5884289462
1308	0.5884214225
1309	0.5884108942
1310	0.5883985137
1311	0.5883928328
1312	0.5883912187
1313	0.5883826148
1314	0.5883697096
1315	0.5883627475
1316	0.588353596
1317	0.5883428738
1318	0.5883382264
1319	0.5883315007
1320	0.5883294604
1321	0.5883216155
1322	0.5883149218
1323	0.5883111858
1324	0.5882998834
1325	0.588289534
1326	0.5882802327
1327	0.5882790049
1328	0.5882707523
1329	0.5882678615
1330	0.5882611058
1331	0.5882534396
1332	0.5882506205
1333	0.588247141
1334	0.5882343836
1335	0.5882197263
1336	0.5882117615
1337	0.5882046184
1338	0.5882008252
1339	0.5881938105
1340	0.588187361
1341	0.5881783051
1342	0.5881680247
1343	0.5881592298
1344	0.5881522889
1345	0.5881497786
1346	0.5881417145
1347	0.5881316857
1348	0.5881227449
1349	0.5881160714
1350	0.5881080059
1351	0.5881001166
1352	0.588090709
1353	0.5880835831
1354	0.588074036
1355	0.5880694258
1356	0.5880578083
1357	0.5880495025
1358	0.5880403823
1359	0.5880334617
1360	0.588030909
1361	0.5880292767
1362	0.5880260962
1363	0.5880152644
1364	0.5880057914
1365	0.5879987059
1366	0.5879881138
1367	0.5879853354
1368	0.5879808349
1369	0.5879725781
1370	0.5879625551
1371	0.5879586216
1372	0.5879580796
1373	0.5879502646
1374	0.5879463735
1375	0.5879369974
1376	0.5879292551
1377	0.587917354
1378	0.5879088105
1379	0.5878972859
1380	0.5878852772
1381	0.5878826967
1382	0.5878755496
1383	0.587870425
1384	0.5878632474
1385	0.5878544102
1386	0.5878492115
1387	0.5878400281
1388	0.5878369487
1389	0.5878314257
1390	0.5878253167
1391	0.5878173322
1392	0.5878073333
1393	0.5877999276
1394	0.5877925526
1395	0.5877906008
1396	0.5877827538
1397	0.587775855
1398	0.5877690693
1399	0.5877623925
1400	0.5877614652
1401	0.5877484336
1402	0.5877389988
1403	0.5877327515
1404	0.5877312413
1405	0.5877274049
1406	0.5877195492
1407	0.5877086314
1408	0.5876983303
1409	0.587689674
1410	0.5876834879
1411	0.5876768973
1412	0.5876714017
1413	0.5876623368
1414	0.5876473446
1415	0.5876440914
1416	0.5876422367
1417	0.5876340894
1418	0.5876278755
1419	0.5876187028
1420	0.5876099789
1421	0.5876012086
1422	0.5875912101
1423	0.5875811893
1424	0.5875719329
1425	0.5875624043
1426	0.5875535293
1427	0.5875484329
1428	0.5875430426
1429	0.5875347918
1430	0.5875282505
1431	0.5875251171
1432	0.5875239359
1433	0.587518297
1434	0.5875101953
1435	0.587508307
1436	0.5875072716
1437	0.5874967215
1438	0.5874889464
1439	0.5874815844
1440	0.5874714782
1441	0.5874634114
1442	0.58746193
1443	0.5874545123
1444	0.5874467857
1445	0.587432353
1446	0.5874260283
1447	0.5874222701
1448	0.5874165338
1449	0.5874104391
1450	0.5874037151
1451	0.5873970942
1452	0.5873962568
1453	0.587393995
1454	0.5873852525
1455	0.5873757116
1456	0.5873691693
1457	0.5873648057
1458	0.5873644537
1459	0.5873588016
1460	0.5873579252
1461	0.5873525673
1462	0.5873505481
1463	0.5873452552
1464	0.5873443256
1465	0.5873421068
1466	0.5873344578
1467	0.5873218344
1468	0.5873143702
1469	0.5873049109
1470	0.5872981545
1471	0.5872900219
1472	0.5872822545
1473	0.5872797538
1474	0.587268733
1475	0.587262353
1476	0.5872563239
1477	0.5872546607
1478	0.5872479213
1479	0.5872419149
1480	0.5872333795
1481	0.5872267446
1482	0.5872187279
1483	0.5872175321
1484	0.5872116726
1485	0.5872033343
1486	0.5871954507
1487	0.5871946184
1488	0.5871879869
1489	0.5871816352
1490	0.58717423
1491	0.587172581
1492	0.5871607943
1493	0.587152033
1494	0.5871471365
1495	0.5871452761
1496	0.5871393081
1497	0.5871294759
1498	0.5871201826
1499	0.58711362
1500	0.5871032424
1501	0.5870946323
1502	0.5870870706
1503	0.5870791764
1504	0.5870739223
1505	0.5870670542
1506	0.5870605422
1507	0.587052741
1508	0.5870441643
1509	0.5870387534
1510	0.587030353
1511	0.5870220473
1512	0.5870151595
1513	0.5870128192
1514	0.5870045296
